Name,S1,S2,S3,S4,S5,Cluster
TX Fisher,0.03648371756267348,0.22703206829819925,1.3907056757299883e-17,1.0618836698677245e-17,0.5857041784415795,C
TX Floyd,1.8195921493723328e-17,0.32003164039341037,0.3248443103559598,0.006440671930677796,0.3547156614007932,E
TX Foard,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.00481211558024221,0.8426418771627151,A
TX Fort Bend,0.017394160977604295,0.04955379864995433,0.003936022106086313,0.030262619050002465,0.6249170642545954,A
TX Franklin,1.8195921493723328e-17,0.09987970164792,0.05085104466008016,0.012827467154465307,0.6494920174859589,C
TX Freestone,1.8195921493723328e-17,0.017952809616529317,3.0899465815182644e-10,0.03627133977247977,0.7826412453525031,A
TX Frio,1.8195921493723328e-17,0.16012642174516303,0.0001562621984610317,0.05441267219124302,0.5358999761861698,C
TX Gaines,1.8195921493723328e-17,0.10326764776285967,6.0633256086151485e-5,0.00778590018766499,0.6813449858702254,C
TX Galveston,0.03349860957526161,0.05951066547957143,0.009222220316069571,0.06380829951871221,0.5760848741622598,D
TX Garza,1.8195921493723328e-17,0.1660994670265213,0.05377861416326691,0.031791654671163315,0.5492605854772731,C
TX Gillespie,1.8195921493723328e-17,0.07205339291606577,7.301521441887144e-10,0.009822423574062853,0.7110896457506789,A
TX Glasscock,1.8195921493723328e-17,2.6928226811992967e-17,1.1768875371583328e-6,0.019584446937444055,0.7370850345325904,A
TX Goliad,1.8195921493723328e-17,0.2212266253682671,0.005063084038037462,0.013542301046973858,0.5421979259748284,C
TX Gonzales,0.04746656540649153,0.11826399908651199,0.04185481901154704,0.07930944221810132,0.48079522963062243,D
TX Gray,0.032271078515772184,0.003494569959776209,0.06908670838378785,0.025710132943983447,0.7581522204620761,A
TX Grayson,0.005454040523305836,0.038232013398064695,3.448093300955287e-13,0.019951651847577932,0.7546085768800362,A
TX Gregg,0.014538522389923512,0.0851039238934986,1.1927800448540451e-12,0.023509043788847273,0.7137230229897744,A
TX Grimes,0.019058261443990903,0.3259755302874292,0.014630044270305977,0.06207177164826235,0.35142412598616674,C
TX Guadalupe,1.8195921493723328e-17,0.14009306930605978,2.304014391871544e-5,0.011684538097275177,0.6052560510518274,C
TX Hale,0.040634369069421264,0.3425543697180928,0.0254255129529024,0.0637851595827055,0.31796569644574696,C
TX Hall,0.05570038425575725,0.21302228845409066,1.3907056757299883e-17,1.0618836698677245e-17,0.6024739288640809,C
TX Hamilton,0.015601386414348361,0.07996894535294252,0.08472885235304742,0.014829811802927629,0.7131046777332517,E
TX Hansford,0.0988140160070037,0.13881373333478164,0.19389784896343923,0.014156510102062,0.5242013986615015,E
TX Hardeman,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.011098758246898243,0.8420310700920596,A
TX Hardin,0.01915948252186659,0.05499157620536498,0.00671368784650565,0.03584330039091425,0.6757810560491718,D
TX Harris,0.01851544198009176,0.09452307762776722,0.003088324512767978,0.039897324867911726,0.6556127519874417,D
TX Harrison,0.08261498319382275,0.08963646810666187,0.040008636703948844,0.011228706590128949,0.6432843513485544,B
TX Hartley,0.06360512247546148,2.6928226811992967e-17,0.1797852871442636,0.0385317023861086,0.6066015330939394,E
TX Haskell,1.8195921493723328e-17,0.13088885827276572,1.3907056757299883e-17,0.0076886788588009436,0.7036980961840403,C
TX Hays,0.005723723221557641,0.053123903003522696,0.0017892868146128249,0.0542555199409701,0.5749840002588436,D
TX Hemphill,1.8195921493723328e-17,2.6928226811992967e-17,1.3063172624382566e-11,0.02998176337631778,0.806066590316669,A
TX Henderson,0.006426991281002675,0.05274869834395615,8.623725337718663e-8,0.012590143231502388,0.7892766309359105,A
TX Hidalgo,0.0037506675152001413,0.2955002858162764,0.0008898358961291589,0.032511182008083304,0.43802632201916514,C
TX Hill,0.0060822873266903376,0.05801147049559391,0.011660951232031423,0.014943944449005233,0.744096310317058,A
TX Hockley,0.014758839159290273,0.07408532616433026,0.020286342674328196,0.014424726375717786,0.7090138276640167,A
TX Hood,0.013370031758320789,0.0743258793877783,0.006280176038685604,0.00924057934498929,0.7209232017116637,A
TX Hopkins,1.8195921493723328e-17,0.044437739269263615,1.6165955043227754e-15,0.00919158836208004,0.7591912145130033,A
TX Houston,1.8195921493723328e-17,0.12627123291512135,0.00036623690068284903,0.035484306295058485,0.6440939330112687,C
TX Howard,0.007693562999790164,0.05234003545585678,0.01153139956792274,0.006578119210080725,0.7731259708494943,A
TX Hudspeth,1.8195921493723328e-17,0.20817754722081716,1.3907056757299883e-17,0.00969639559262031,0.5710264952223387,C
TX Hunt,0.012834948276269369,0.07059553418592968,0.008181177541257802,0.021521710154849435,0.7235873596567058,A
TX Hutchinson,6.572099193580227e-16,0.04159505376282417,0.0299979301221209,0.012831107475910927,0.7689662167692837,A
TX Irion,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.013026548178312605,0.7839260823907663,A
TX Jack,1.8195921493723328e-17,2.6928226811992967e-17,8.897924753942909e-13,0.020594344624334862,0.8240896283736805,A
TX Jackson,0.008001425089113204,0.2514599502177656,9.174271925745174e-11,0.03306818897294636,0.5136879115651578,C
TX Jasper,0.007498015532911109,0.12731375688898577,0.011264369067329107,0.012298084481822026,0.6780914066358897,C
TX Jeff Davis,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.010125420151028602,0.7627365659958085,A
TX Jefferson,0.0354467985617263,0.05282882968844023,0.014195002528520033,0.059869412775036095,0.6287724611961882,D
TX Jim Hogg,1.8195921493723328e-17,0.14543278872860108,4.4257875462402714e-7,0.01804902916756246,0.6600489853037558,C
TX Jim Wells,1.8195921493723328e-17,0.16177399787625726,2.149003751500833e-17,0.026075873058651135,0.6158188623253555,C
TX Johnson,0.007294233576975359,0.06203836757276156,0.006812229375861069,0.017573756560647056,0.7231546526843541,A
TX Jones,1.8195921493723328e-17,2.6928226811992967e-17,3.180526382676811e-5,0.17831798401156906,0.43216107008647464,D
TX Karnes,1.8195921493723328e-17,0.2262714325610626,7.236138592445009e-17,0.06066383845722405,0.47447644792266597,C
TX Kaufman,0.0057056603865418,0.06993503401609157,0.002892278275560696,0.030372291615223108,0.6747322758804751,A
TX Kendall,1.8195921493723328e-17,0.02584094210536653,3.328685174386196e-11,0.006079898703582203,0.7288513412070359,A
TX Kenedy,1.8195921493723328e-17,0.8355864964412517,1.3907056757299883e-17,1.0618836698677245e-17,0.19185267352896992,C
TX Kent,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.01637034858678951,0.8368825242747439,A
TX Kerr,0.002507605233141081,0.0557809949202308,1.0766844450358631e-12,0.010170315372203007,0.7624692666608006,A
TX Kimble,1.8195921493723328e-17,0.09387406777182163,1.3907056757299883e-17,0.0011408406102985445,0.7431865759121309,A
TX King,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,1.0618836698677245e-17,0.8594140201040158,A
TX Kinney,1.8195921493723328e-17,0.13138586272581795,1.3907056757299883e-17,0.0027906095136244436,0.6796014760572612,C
TX Kleberg,0.0068829065705960125,0.2023703546447853,0.012775512546570047,0.013894251953880313,0.5729311627706513,C
TX Knox,1.8195921493723328e-17,0.47669486678377704,0.3381986861647811,1.0618836698677245e-17,0.22432172947107187,E
TX Lamar,0.04384299081229916,0.09988411567115413,0.01714281270807,0.021218796972289674,0.6693603825523492,C
TX Lamb,1.8195921493723328e-17,0.3849563115897432,0.052697942482588994,0.01096283833230775,0.4121244131595014,C
TX Lampasas,1.8195921493723328e-17,0.06647791828862469,7.831427195532885e-14,0.005882800624813382,0.7411666932545387,A
TX Lasalle,1.8195921493723328e-17,0.1593041795552553,1.3907056757299883e-17,0.16093269331240811,0.27870711455107094,D
TX Lavaca,0.013404522495036663,0.3943667332526342,0.019782843566354732,0.030996948652069974,0.38473562101063213,C
TX Lee,0.03779532088134093,0.19711953152848996,2.1240331182643069e-7,0.0029097101513454056,0.5834110684942785,C
TX Leon,1.8195921493723328e-17,0.06982039594415991,4.569545205826563e-11,0.0173153018672929,0.7326779525231902,A
TX Liberty,0.006424701756423256,0.16466079736814557,0.004621123298437424,0.019641119199560447,0.6571281973825508,C
TX Limestone,0.010896881138144668,0.07227066082099627,0.017956985408190088,0.02262792177448825,0.7287725077301793,A
TX Lipscomb,1.8195921493723328e-17,2.6928226811992967e-17,1.265955944585206e-8,0.01994956344110967,0.7795345182377361,A
TX Live Oak,1.8195921493723328e-17,0.1729211777456375,3.655131454365294e-7,0.026593168128011727,0.5998112955362067,C
TX Llano,1.8195921493723328e-17,0.020179913206855166,1.972007262528821e-5,0.008115125515982384,0.8115440491797309,A
TX Loving,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,1.0618836698677245e-17,1.0,A
TX Lubbock,0.04690034858385101,0.024876186584957462,0.024956373149399743,0.045642292070684445,0.6467977019027217,D
TX Lynn,0.06122312362012734,0.18246352596808785,0.08497976344312436,0.008548288638787684,0.5394006944014916,C
TX Madison,1.8195921493723328e-17,0.11810929648845336,1.0908141253676943e-9,0.12335047733005483,0.43605031057035,D
TX Marion,0.023676740910387937,0.29548498428906544,0.09432159948362188,0.010276972244100208,0.4804265737364647,C
TX Martin,0.04797585731452086,0.2001057437724438,0.08002460280474785,1.0618836698677245e-17,0.5578046633879836,C
TX Mason,1.8195921493723328e-17,0.02368362090583644,0.15305247399436245,0.06040040304035301,0.640829838828214,E
TX Matagorda,0.03603760594164415,0.258793037721815,0.02229039500850688,0.020624756890292403,0.5140796582876915,C
TX Maverick,0.004535665928105772,0.3400195925266619,4.143934806301055e-17,0.06265692771322173,0.32839179552590786,C
TX Mcculloch,1.8195921493723328e-17,0.05960070147769731,0.008677545917777111,0.015016515635015217,0.722704204452089,A
TX Mclennan,0.004252957447841272,0.07483297693487907,0.002951915929725149,0.041215231955170045,0.655761730420412,D
TX Mcmullen,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.045613807179661535,0.8021338909268871,A
TX Medina,0.013259311382339045,0.1938138473645546,0.00829107343494279,0.02887162251367643,0.5316853959069325,C
TX Menard,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.02327714196868134,0.8198234978710099,A
TX Midland,0.017020906688287603,0.04753773594857628,0.006818558342471134,0.02875523942263845,0.6982304120463391,A
TX Milam,0.014627940494707418,0.045358119854288455,0.01729881887074352,0.030411273161291573,0.7159314974560637,A
TX Mills,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.010727941457497992,0.864434292205724,A
TX Mitchell,1.8195921493723328e-17,0.06035182279635277,0.0006093473088273807,0.008710860020265663,0.755654931175143,A
TX Montague,0.013585772634273716,0.030106412974761684,0.023685254411407553,0.0036718187948550454,0.8028705386485548,A
TX Montgomery,0.013025625797878153,0.02572258531262596,0.0031432977236466,0.029828990337970675,0.7005918058283745,A
TX Moore,0.1747880239205479,0.028488307704604303,0.06893455587062498,0.20923531051746003,4.130788666260181e-6,D
TX Morris,1.8195921493723328e-17,0.08489152142089572,2.1218975207547168e-8,0.01730564993799593,0.7265524638667687,A
TX Motley,1.8195921493723328e-17,2.6928226811992967e-17,1.88518423095017e-8,0.0140488206215285,0.8533466949988856,A
TX Nacogdoches,0.08681467142324811,0.11532602455082747,0.02816080792240991,0.02753552363337433,0.5958946188066585,B
TX Navarro,0.017626284940969027,0.06921913376560217,0.007875110468258084,0.035588734574043414,0.6821205586258668,D
TX Newton,1.8195921493723328e-17,0.1622568399828823,1.8614926409796365e-6,0.005940735399441153,0.6636856479532013,C
TX Nolan,1.8195921493723328e-17,0.1307510771796126,0.0017074251619527908,0.00857416030983837,0.7090703106714782,C
TX Nueces,0.002507420656002994,0.18686650013155817,0.0021537144981168053,0.058566566268334536,0.4919548142773437,C
TX Ochiltree,0.05669311242875027,0.032738830030965775,0.04997355557043121,0.024813811526727448,0.6750575234266158,B
TX Oldham,0.1196475965547707,0.11092710781435412,0.26290581985005806,1.0618836698677245e-17,0.5047663966734476,E
TX Orange,0.009030462844133176,0.10081806717858562,0.004602679268984433,0.028469176190128676,0.6907141722042173,C
TX Palo Pinto,0.0157049352396315,0.08682166693016817,0.013743455867738142,0.010346674322438887,0.7402821411892865,A
TX Panola,0.20024601873014686,0.21276910365853896,0.05154389271928585,9.672599898429149e-10,0.47938798846325614,B
TX Parker,0.0009048433032145452,0.046691995438928595,1.3907056757299883e-17,0.014513563146906284,0.7314479867323995,A
TX Parmer,1.8195921493723328e-17,0.20116776543091378,0.6264027480568425,0.07426253538392433,0.13801227783280784,E
TX Pecos,1.8195921493723328e-17,0.05037273745312905,0.03788583346474046,0.05155059635163282,0.6040144163508201,D
TX Polk,1.8195921493723328e-17,0.10393467787834819,1.5648246871725414e-13,0.02443684286202782,0.7155375856025682,C
TX Potter,0.07924437882411006,0.015254076672189589,0.015590524174486007,0.12174182313226709,0.5058102112908314,D
TX Presidio,1.8195921493723328e-17,0.2005503830655431,1.3907056757299883e-17,0.007074653033423414,0.5610229557183192,C
TX Rains,1.8195921493723328e-17,0.07587301252794813,0.06727541798054877,0.000996151976629861,0.7160029963836577,E
TX Randall,0.015285940494900235,0.048413432364342826,0.006863838197561529,0.03338541104581638,0.6439908677791397,A
TX Reagan,1.8195921493723328e-17,0.5920837900463315,1.3907056757299883e-17,0.0021096298524272304,0.323844344976507,C
TX Real,1.8195921493723328e-17,0.5556823016090044,1.3907056757299883e-17,0.018802732418643924,0.350197856008671,C
TX Red River,0.12122288636787071,0.19231408304664416,0.2138150299748954,2.696186506104954e-7,0.46510150597986016,E
TX Reeves,1.8195921493723328e-17,0.1094429012005676,1.3907056757299883e-17,0.010438789437882314,0.664855758261246,C
TX Refugio,1.8195921493723328e-17,0.4731211190700994,0.0037402120698912414,0.024376768133066704,0.3634768635528569,C
TX Roberts,1.8195921493723328e-17,2.6928226811992967e-17,1.2395341614518873e-6,0.032513959357516255,0.7344098937237955,A
TX Robertson,1.8195921493723328e-17,0.060677166358365946,1.2392939749834177e-16,0.026451743754102964,0.7092025335001532,A
TX Rockwall,0.02575631371294169,0.031633082902164864,0.013715728375863196,0.017836039801978096,0.6850069593679883,A
TX Runnels,1.8195921493723328e-17,0.09133649739100369,4.6463219393250505e-9,0.021891478597988897,0.6887758308234577,C
TX Rusk,0.014114347460199581,0.00896306776200948,0.008026176095259678,0.03397421353525465,0.7500835569764353,A
TX Sabine,0.019948169160168013,0.17041772654310194,0.079638193697487,1.0618836698677245e-17,0.6308707685730973,C
TX San Augustine,0.14380843389755096,0.23789975143872355,0.0554369203206047,0.02362998203271539,0.4710430175147489,B
TX San Jacinto,1.8195921493723328e-17,0.1068316257236417,0.03372869588034781,0.0052649538046910605,0.705376541008255,C
TX San Patricio,1.8195921493723328e-17,0.2270662418551404,9.05054138346922e-14,0.01138270523972832,0.5838094806638792,C
TX San Saba,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.011129416134147894,0.8402384018087277,A
TX Schleicher,1.8195921493723328e-17,0.31824288893401076,1.3907056757299883e-17,0.01604519425377978,0.44353893669802297,C
TX Scurry,1.8195921493723328e-17,0.06090543601523133,0.008992632852064414,0.09143987698000561,0.5586636719903529,D
TX Shackelford,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,0.014390989189531092,0.8092725184376902,A
TX Shelby,0.10233946501185726,0.10698762210278132,0.07262486613159518,0.026530874530796174,0.592049412634325,B
TX Sherman,1.8195921493723328e-17,2.6928226811992967e-17,1.5110868448444266e-6,0.05792361928184667,0.6810895796449339,D
TX Smith,0.004013552631702563,0.05331373741777039,0.003297044580532219,0.023334725375781587,0.7322055815448584,A
TX Somervell,1.8195921493723328e-17,0.1517665358915742,1.3907056757299883e-17,0.003906512994775041,0.6597384877221081,C
TX Starr,1.8195921493723328e-17,0.49239994648601776,5.073178269890244e-9,0.03375597328099042,0.27422856329518064,C
TX Stephens,1.8195921493723328e-17,0.14456636232848563,3.069381245897789e-6,0.0051411509555714455,0.7016851862419065,C
TX Sterling,1.8195921493723328e-17,2.6928226811992967e-17,1.3907056757299883e-17,1.0618836698677245e-17,0.8720688262331013,A
TX Stonewall,1.8195921493723328e-17,0.27401593268447066,1.3907056757299883e-17,1.0618836698677245e-17,0.546652804763611,C
TX Sutton,1.8195921493723328e-17,0.20403428887733788,1.3907056757299883e-17,0.022601994021172946,0.565520362426305,C
TX Swisher,0.024496173185262246,0.09347909958900959,0.09346111441357763,0.019022106307867256,0.6428355060593374,E
TX Tarrant,0.024671589351735048,0.028215769944797825,0.00399483766127629,0.0365340453124345,0.7017389488809154,A
TX Taylor,0.017214077725361862,0.03457634727567359,0.006005742678479223,0.02048502005609429,0.7228697522521919,A
